"channel_name","total_conversions","total_conversion_value"
"00000FkCnDfDDf0iC97iC703B",0.78922367954626,0.78922367954626
"2018-07-03T13:02:11Z",0.248826808058105,0.248826808058105
"impression",195.878600466109,195.878600466109
"0",195.878600466109,195.878600466109
"Instagram",24.4354031692398,24.4354031692398
"2018-07-17T19:15:07Z",0.193871194008462,0.193871194008462
"Online Display",23.5439009857678,23.5439009857678
"2018-07-24T15:51:46Z",0.157234117975367,0.157234117975367
"2018-07-29T07:44:51Z",0.189291559504325,0.189291559504325
"0000nACkD9nFkBBDECD3ki00E",1.06247520495976,1.06247520495976
"2018-07-03T09:44:57Z",0.195397738843175,0.195397738843175
"Paid Search",56.7050344302232,56.7050344302232
"2018-07-03T23:36:49Z",0.189291559504325,0.189291559504325
"2018-07-10T22:24:41Z",0.157234117975367,0.157234117975367
"2018-07-10T22:24:44Z",0.174026111157202,0.174026111157202
"2018-07-11T21:21:46Z",0.207610097520873,0.207610097520873
"2018-07-11T22:19:53Z",0.138915579958819,0.138915579958819
"0003EfE37E93D0BC03iBhBBhF",1.02125849442253,1.02125849442253
"2018-07-08T10:48:21Z",0.239667539049831,0.239667539049831
"2018-07-09T13:06:42Z",0.190818104339038,0.190818104339038
"2018-07-10T13:02:36Z",0.166393386983641,0.166393386983641
"2018-07-10T14:04:14Z",0.245773718388681,0.245773718388681
"2018-07-12T10:34:38Z",0.178605745661339,0.178605745661339
"00073CFE3FoFCn70fBhB3kfon",0.17249956632249,0.17249956632249
"2018-07-21T10:52:04Z",0.17249956632249,0.17249956632249
"00079hhBkDF3k3kDkiFi9EFAD",0.183185380165476,0.183185380165476
"2018-07-10T11:11:24Z",0.183185380165476,0.183185380165476
"0007iiAiFh3ifoo9Ehn3ABB0F",0.806015672728096,0.806015672728096
"2018-07-09T16:57:18Z",0.163340297314216,0.163340297314216
"2018-07-17T16:00:58Z",0.207610097520873,0.207610097520873
"Facebook",51.6475913928213,51.6475913928213
"2018-07-17T16:01:44Z",0.224402090702708,0.224402090702708
"2018-07-18T17:17:24Z",0.210663187190298,0.210663187190298
"0007o0nfoh9o79DDfD7DAiEnE",0.177079200826627,0.177079200826627
"2018-07-12T08:07:08Z",0.177079200826627,0.177079200826627
"0007oEBhnoF97AoEE3BCkFnhB",0.174026111157202,0.174026111157202
"2018-07-06T13:45:29Z",0.174026111157202,0.174026111157202
"conversion",5.4344996115758,5.4344996115758
"1",5.4344996115758,5.4344996115758
"6",2.6058120328539,2.6058120328539
"00090n9EBBEkA000C7Cik999D",0.245773718388681,0.245773718388681
"2018-07-05T06:53:53Z",0.245773718388681,0.245773718388681
"8",0.219822456198572,0.219822456198572
"000A9AfDohfiBAFB0FDf3kDEE",0.970882514877024,0.970882514877024
"2018-07-24T00:09:46Z",0.203030463016736,0.203030463016736
"Online Video",44.9811700996327,44.9811700996327
"2018-07-27T21:08:17Z",0.233561359710982,0.233561359710982
"2018-07-27T22:36:07Z",0.199977373347312,0.199977373347312
"2018-07-28T16:33:01Z",0.170973021487778,0.170973021487778
"2018-07-29T21:21:25Z",0.163340297314216,0.163340297314216
"000ADEAB7fBin9fEoFFnAohi9",0.386215843182212,0.386215843182212
"2018-07-12T13:05:27Z",0.163340297314216,0.163340297314216
"2018-07-17T07:22:43Z",0.222875545867996,0.222875545867996
"000Afi9i930kBkA9EhBDDi9B7",1.33572673037326,1.33572673037326
"2018-07-14T18:13:47Z",0.187765014669613,0.187765014669613
"2018-07-14T18:14:27Z",0.195397738843175,0.195397738843175
"2018-07-14T19:10:36Z",0.241194083884544,0.241194083884544
"2018-07-14T19:10:43Z",0.241194083884544,0.241194083884544
"2018-07-14T19:10:58Z",0.203030463016736,0.203030463016736
"2018-07-14T19:11:10Z",0.146548304132381,0.146548304132381
"2018-07-14T19:21:58Z",0.120597041942272,0.120597041942272
"000BA9hECi3BiBkAifAA7ifA7",0.17249956632249,0.17249956632249
"2018-07-28T15:40:33Z",0.17249956632249,0.17249956632249
"000C9BiBFhoFhC7noEFAA7no7",1.58913317293551,1.58913317293551
"2018-07-01T15:02:03Z",0.244247173553968,0.244247173553968
"2018-07-01T15:53:27Z",0.199977373347312,0.199977373347312
"2018-07-02T06:39:44Z",0.27172498057879,0.27172498057879
"2018-07-04T10:57:20Z",0.178605745661339,0.178605745661339
"2018-07-04T16:47:15Z",0.201503918182024,0.201503918182024
"2018-07-05T07:00:59Z",0.123650131611696,0.123650131611696
"2018-07-05T15:22:28Z",0.161813752479504,0.161813752479504
"2018-07-09T06:58:48Z",0.207610097520873,0.207610097520873
"000C9f9DnCfoDF03BnfFAEFFC",1.04873630144735,1.04873630144735
"2018-07-11T09:04:18Z",0.247300263223393,0.247300263223393
"2018-07-17T09:09:01Z",0.225928635537421,0.225928635537421
"2018-07-17T09:09:49Z",0.187765014669613,0.187765014669613
"2018-07-19T09:19:39Z",0.154181028305943,0.154181028305943
"2018-07-26T09:22:14Z",0.233561359710982,0.233561359710982
"000CBnkoBDkkfofFh3A3EBFDk",0.247300263223393,0.247300263223393
"2018-07-09T20:13:17Z",0.247300263223393,0.247300263223393
"000Ch3F0DnD0hBk9fFh3hAiki",0.337366408471419,0.337366408471419
"2018-07-21T17:08:12Z",0.170973021487778,0.170973021487778
"2018-07-29T11:03:21Z",0.166393386983641,0.166393386983641
"000ChDfhfD30FniFBAfo3D73C",0.691524810124673,0.691524810124673
"2018-07-12T11:58:15Z",0.157234117975367,0.157234117975367
"2018-07-12T11:58:28Z",0.155707573140655,0.155707573140655
"2018-07-30T08:04:27Z",0.174026111157202,0.174026111157202
"2018-07-30T08:04:37Z",0.204557007851448,0.204557007851448
"000Ck9AkfhnBE33ECoC030F0n",0.407587470868185,0.407587470868185
"2018-07-19T15:33:45Z",0.195397738843175,0.195397738843175
"2018-07-19T15:33:46Z",0.21218973202501,0.21218973202501
"000D9CBi0Bok9FFF0nAA0FCAi",0.213716276859722,0.213716276859722
"2018-07-11T09:39:26Z",0.213716276859722,0.213716276859722
"000DBnhEF0kF0ono0D0F3kCC0",0.436591822727718,0.436591822727718
"2018-07-14T07:14:39Z",0.221349001033284,0.221349001033284
"2018-07-14T07:14:55Z",0.215242821694435,0.215242821694435
"000DfAofCDDi30hhkfDok3o3B",0.196924283677887,0.196924283677887
"2018-07-03T22:55:13Z",0.196924283677887,0.196924283677887
"000E3n77koFkDC3CBAA7nEhnC",0.141968669628244,0.141968669628244
"2018-07-14T13:23:55Z",0.141968669628244,0.141968669628244
"000ECDfBnAAD0Diok7D9iEECh",0.180132290496052,0.180132290496052
"2018-07-02T11:56:55Z",0.180132290496052,0.180132290496052
"000EEBhoB9kfD73oAiA7AD0Dk",0.190818104339038,0.190818104339038
"2018-07-05T06:59:03Z",0.190818104339038,0.190818104339038
"000Ek3DkDn7AEn77BkiADEEAF",0.230508270041558,0.230508270041558
"2018-07-18T11:27:32Z",0.230508270041558,0.230508270041558
"000Eo7C3n93Dhf9AEn3FFoCAf",0.189291559504325,0.189291559504325
"2018-07-15T18:47:48Z",0.189291559504325,0.189291559504325
"000FDk9hFoDoBCnCkD9fDF3D3",0.213716276859722,0.213716276859722
"2018-07-15T10:43:43Z",0.213716276859722,0.213716276859722
"000Fh09B3BkknfnCCAFf9fCAA",0.204557007851448,0.204557007851448
"2018-07-07T16:30:26Z",0.204557007851448,0.204557007851448
"000f0nF77Afhf9ho7Aiff0Chh",1.02736467376138,1.02736467376138
"2018-07-07T18:24:55Z",0.215242821694435,0.215242821694435
"2018-07-07T21:16:47Z",0.233561359710982,0.233561359710982
"2018-07-14T20:31:43Z",0.170973021487778,0.170973021487778
"2018-07-20T18:16:03Z",0.19234464917375,0.19234464917375
"2018-07-20T18:19:24Z",0.215242821694435,0.215242821694435
"000fCfBEk7Ci39iDAn07A3inE",0.160287207644792,0.160287207644792
"2018-07-06T23:44:06Z",0.160287207644792,0.160287207644792
"000ffDFE0f7D9F0hCf37hDfBo",0.244247173553968,0.244247173553968
"2018-07-26T15:29:38Z",0.244247173553968,0.244247173553968
"000ffEnBE079A3B0f0oBi9khE",0.216769366529147,0.216769366529147
"2018-07-05T11:57:08Z",0.216769366529147,0.216769366529147
"000fhi3BhoFoECEkCECkB7iDk",0.642675375413879,0.642675375413879
"2018-07-04T09:28:23Z",0.164866842148929,0.164866842148929
"2018-07-04T09:30:09Z",0.27172498057879,0.27172498057879
"2018-07-09T13:14:23Z",0.206083552686161,0.206083552686161
"000h3n9nC0hFhE3CCnkkAof7n",0.207610097520873,0.207610097520873
"2018-07-19T14:31:57Z",0.207610097520873,0.207610097520873
"000hBihC9o30A9fi7BhFDnhn0",0.436591822727718,0.436591822727718
"2018-07-04T23:13:38Z",0.224402090702708,0.224402090702708
"2018-07-23T23:01:56Z",0.21218973202501,0.21218973202501
"000hCBnCB7oi7ADAEnEBCnBEE",4.71397044959159,4.71397044959159
"2018-07-07T14:34:54Z",0.221349001033284,0.221349001033284
"2018-07-07T14:35:22Z",0.21218973202501,0.21218973202501
"2018-07-13T20:21:34Z",0.228981725206845,0.228981725206845
"2018-07-13T20:29:35Z",0.180132290496052,0.180132290496052
"2018-07-14T17:08:19Z",0.196924283677887,0.196924283677887
"2018-07-16T13:31:54Z",0.386215843182212,0.386215843182212
"2018-07-16T13:32:19Z",0.366370760330953,0.366370760330953
"2018-07-16T13:32:21Z",0.244247173553968,0.244247173553968
"2018-07-16T13:32:23Z",0.199977373347312,0.199977373347312
"2018-07-18T09:52:44Z",0.199977373347312,0.199977373347312
"2018-07-18T09:52:46Z",0.167919931818353,0.167919931818353
"2018-07-21T10:40:24Z",0.238140994215119,0.238140994215119
"2018-07-21T13:05:55Z",0.161813752479504,0.161813752479504
"2018-07-21T13:06:10Z",0.195397738843175,0.195397738843175
"2018-07-21T19:47:06Z",0.193871194008462,0.193871194008462
"2018-07-22T13:15:06Z",0.145021759297669,0.145021759297669
"2018-07-23T19:35:51Z",0.186238469834901,0.186238469834901
"2018-07-24T09:50:23Z",0.149601393801806,0.149601393801806
"2018-07-24T13:30:57Z",0.241194083884544,0.241194083884544
"2018-07-24T13:30:58Z",0.221349001033284,0.221349001033284
"2018-07-25T11:15:14Z",0.199977373347312,0.199977373347312
"2018-07-25T11:15:16Z",0.177079200826627,0.177079200826627
"000honBFhkFk7i99Af70CBDDA",0.222875545867996,0.222875545867996
"2018-07-20T19:54:17Z",0.222875545867996,0.222875545867996
"000i03E3BDfh0hk9Ahn0f7oAD",0.190818104339038,0.190818104339038
"2018-07-10T12:46:42Z",0.190818104339038,0.190818104339038
"000iBADEfCkiok99f79ffAADh",0.59687903037251,0.59687903037251
"2018-07-12T17:18:15Z",0.210663187190298,0.210663187190298
"2018-07-12T18:35:32Z",0.209136642355585,0.209136642355585
"2018-07-17T16:14:09Z",0.177079200826627,0.177079200826627
"000iknF9no7B0nhhk9AEAFDDF",0.189291559504325,0.189291559504325
"2018-07-29T22:20:03Z",0.189291559504325,0.189291559504325
"000kBC7nCfAnfBonk7fCFD0hB",0.158760662810079,0.158760662810079
"2018-07-07T14:01:08Z",0.158760662810079,0.158760662810079
"000kFiECFDA030i9B37E9oCBi",0.451857271074841,0.451857271074841
"2018-07-19T15:37:36Z",0.206083552686161,0.206083552686161
"2018-07-22T14:21:26Z",0.245773718388681,0.245773718388681
"000kfo3A7h0B3FkCi999FA3FA",0.799909493389246,0.799909493389246
"2018-07-10T14:40:17Z",0.242720628719256,0.242720628719256
"2018-07-10T14:44:40Z",0.181658835330764,0.181658835330764
"2018-07-19T10:50:29Z",0.199977373347312,0.199977373347312
"2018-07-24T13:38:28Z",0.175552655991915,0.175552655991915
"000kiDB3D0fCfDAohCDB3ohko",0.383162753512788,0.383162753512788
"2018-07-15T19:17:09Z",0.206083552686161,0.206083552686161
"2018-07-26T16:16:21Z",0.177079200826627,0.177079200826627
"7",1.88680941570441,1.88680941570441
"000kofk7BkBAEhB7k9o9iEC00",0.369423850000377,0.369423850000377
"2018-07-30T11:05:07Z",0.201503918182024,0.201503918182024
"2018-07-30T11:05:09Z",0.167919931818353,0.167919931818353
"000n73fiCkA0oA3Fhhf9EFDf3",0.19234464917375,0.19234464917375
"2018-07-06T21:17:53Z",0.19234464917375,0.19234464917375
"000n7hAFhAfAE9Bi70fEnCBfh",0.167919931818353,0.167919931818353
"2018-07-20T08:03:50Z",0.167919931818353,0.167919931818353
"000nFCC0h0F9A9AhF7Aof3kEo",0.664047003099851,0.664047003099851
"2018-07-15T09:43:49Z",0.196924283677887,0.196924283677887
"2018-07-25T21:52:10Z",0.244247173553968,0.244247173553968
"2018-07-29T14:07:14Z",0.222875545867996,0.222875545867996
"000o3iC0nhBo7oAFk7Ck070kn",0.163340297314216,0.163340297314216
"2018-07-23T09:06:24Z",0.163340297314216,0.163340297314216
"000o9iFkno739k3no9CCCBC0F",0.670153182438701,0.670153182438701
"2018-07-15T11:39:17Z",0.195397738843175,0.195397738843175
"2018-07-15T11:40:21Z",0.198450828512599,0.198450828512599
"2018-07-15T11:40:31Z",0.276304615082927,0.276304615082927
"000oAi09F00D7kB9h9fifh7Fi",0.207610097520873,0.207610097520873
"2018-07-29T13:58:47Z",0.207610097520873,0.207610097520873
"0030DoC7kh039hf9noEnC3770",0.178605745661339,0.178605745661339
"2018-07-12T13:15:02Z",0.178605745661339,0.178605745661339
"0030F0fDEkoDBi3hE0hnfBBiC",1.7494203805803,1.7494203805803
"2018-07-01T16:11:38Z",0.190818104339038,0.190818104339038
"2018-07-07T08:19:30Z",0.206083552686161,0.206083552686161
"2018-07-11T12:42:00Z",0.206083552686161,0.206083552686161
"2018-07-11T12:42:47Z",0.181658835330764,0.181658835330764
"2018-07-13T08:10:13Z",0.141968669628244,0.141968669628244
"2018-07-20T09:17:40Z",0.239667539049831,0.239667539049831
"2018-07-21T20:27:53Z",0.183185380165476,0.183185380165476
"2018-07-22T06:42:13Z",0.221349001033284,0.221349001033284
"2018-07-26T08:00:16Z",0.178605745661339,0.178605745661339
"0030hifk3fE9fDiCAFD7BCfi0",0.174026111157202,0.174026111157202
"2018-07-10T19:12:49Z",0.174026111157202,0.174026111157202
"0033Akffn7C737ChCo9DnkoDo",0.215242821694435,0.215242821694435
"2018-07-09T14:51:08Z",0.215242821694435,0.215242821694435
"0033CAi9nhFf0DAA7DDCC3FAn",0.555662319835278,0.555662319835278
"2018-07-08T09:02:08Z",0.203030463016736,0.203030463016736
"2018-07-25T20:43:11Z",0.190818104339038,0.190818104339038
"2018-07-25T20:46:15Z",0.161813752479504,0.161813752479504
"0033oBiDhi0i3iFkD9kkBBih7",1.65782769049756,1.65782769049756
"2018-07-10T11:27:56Z",0.225928635537421,0.225928635537421
"2018-07-14T10:18:52Z",0.180132290496052,0.180132290496052
"2018-07-14T10:19:14Z",0.175552655991915,0.175552655991915
"2018-07-18T10:19:18Z",0.146548304132381,0.146548304132381
"2018-07-18T10:19:37Z",0.151127938636518,0.151127938636518
"2018-07-18T10:19:38Z",0.215242821694435,0.215242821694435
"2018-07-18T10:22:03Z",0.227455180372133,0.227455180372133
"2018-07-18T10:23:38Z",0.170973021487778,0.170973021487778
"2018-07-18T10:27:18Z",0.164866842148929,0.164866842148929
"0037773AB7kDkEBoCE9hFDonB",0.303782422107748,0.303782422107748
"2018-07-25T07:55:56Z",0.174026111157202,0.174026111157202
"2018-07-29T20:31:35Z",0.129756310950546,0.129756310950546
"0037D7FiF0kfkk0Ff7DDF7Eoh",1.22123586776984,1.22123586776984
"2018-07-08T10:58:12Z",0.190818104339038,0.190818104339038
"2018-07-09T10:15:14Z",0.259512621901091,0.259512621901091
"2018-07-09T10:15:16Z",0.157234117975367,0.157234117975367
"2018-07-17T12:39:46Z",0.23203481487627,0.23203481487627
"2018-07-17T17:26:00Z",0.213716276859722,0.213716276859722
"2018-07-17T18:57:59Z",0.167919931818353,0.167919931818353
"0037k0CoDkDEkABEBhkhnnEoh",0.207610097520873,0.207610097520873
"2018-07-08T18:25:27Z",0.207610097520873,0.207610097520873
"0037ko7739kCfDfoiEFfi0okh",0.366370760330953,0.366370760330953
"2018-07-08T12:55:28Z",0.203030463016736,0.203030463016736
"2018-07-08T12:55:52Z",0.163340297314216,0.163340297314216
"0037nhikok99kB0nkDniFh7Eh",0.164866842148929,0.164866842148929
"2018-07-29T18:38:38Z",0.164866842148929,0.164866842148929
"0037ok3iD0h3kkEDCB0nk9iko",6.16266149773356,6.16266149773356
"2018-07-02T10:06:40Z",0.169446476653066,0.169446476653066
"2018-07-04T08:34:33Z",0.270198435744077,0.270198435744077
"2018-07-05T09:05:36Z",0.245773718388681,0.245773718388681
"2018-07-05T15:51:57Z",0.169446476653066,0.169446476653066
"2018-07-11T11:54:56Z",0.436591822727718,0.436591822727718
"2018-07-11T11:54:57Z",0.178605745661339,0.178605745661339
"2018-07-11T11:55:46Z",0.352631856818542,0.352631856818542
"2018-07-11T11:55:47Z",0.183185380165476,0.183185380165476
"2018-07-11T11:55:49Z",0.36484421549624,0.36484421549624
"2018-07-11T11:56:07Z",0.201503918182024,0.201503918182024
"2018-07-12T09:16:05Z",0.216769366529147,0.216769366529147
"2018-07-12T09:16:06Z",0.195397738843175,0.195397738843175
"2018-07-12T11:04:19Z",0.180132290496052,0.180132290496052
"2018-07-16T10:35:10Z",0.248826808058105,0.248826808058105
"2018-07-16T10:38:12Z",0.146548304132381,0.146548304132381
"2018-07-18T09:56:08Z",0.181658835330764,0.181658835330764
"2018-07-19T08:27:34Z",0.157234117975367,0.157234117975367
"2018-07-19T08:37:04Z",0.196924283677887,0.196924283677887
"2018-07-19T08:38:15Z",0.221349001033284,0.221349001033284
"2018-07-22T08:59:14Z",0.169446476653066,0.169446476653066
"2018-07-22T09:14:28Z",0.149601393801806,0.149601393801806
"2018-07-22T09:14:36Z",0.210663187190298,0.210663187190298
"2018-07-22T09:14:37Z",0.245773718388681,0.245773718388681
"2018-07-22T09:14:53Z",0.233561359710982,0.233561359710982
"2018-07-22T09:15:08Z",0.193871194008462,0.193871194008462
"2018-07-22T15:32:11Z",0.224402090702708,0.224402090702708
"2018-07-29T15:04:11Z",0.209136642355585,0.209136642355585
"2018-07-29T15:04:56Z",0.209136642355585,0.209136642355585
"003990Dn9fAo0B0EkoAkoh7i3",0.390795477686349,0.390795477686349
"2018-07-03T13:03:58Z",0.204557007851448,0.204557007851448
"2018-07-17T08:37:03Z",0.186238469834901,0.186238469834901
"0039Bk0Dnn9ABnh7F37f3B9ff",0.599932120041935,0.599932120041935
"2018-07-06T18:14:48Z",0.241194083884544,0.241194083884544
"2018-07-27T13:34:14Z",0.184711925000189,0.184711925000189
"2018-07-27T13:40:37Z",0.174026111157202,0.174026111157202
"0039C7f0F70fh9ni0AiiBhkDo",0.203030463016736,0.203030463016736
"2018-07-22T08:32:29Z",0.203030463016736,0.203030463016736
"0039FiDn93nnhC7BBkh3hFn33",0.201503918182024,0.201503918182024
"2018-07-06T19:42:34Z",0.201503918182024,0.201503918182024
"0039hAEFAhA3BCB3oAAfi7hDo",0.170973021487778,0.170973021487778
"2018-07-08T09:14:06Z",0.170973021487778,0.170973021487778
"0039k3779iAhEDi9C9noAfohi",0.206083552686161,0.206083552686161
"2018-07-05T23:21:46Z",0.206083552686161,0.206083552686161
"003ACfff0knf73nhiFn9hfnni",0.413693650207034,0.413693650207034
"2018-07-22T12:56:38Z",0.170973021487778,0.170973021487778
"2018-07-22T12:57:59Z",0.242720628719256,0.242720628719256
"003Aif9oE7Bo3iCnDE9A0DnAo",0.213716276859722,0.213716276859722
"2018-07-27T16:02:10Z",0.213716276859722,0.213716276859722
"003B0Ao7A0ko9E3f7fo99iDAf",0.262565711570516,0.262565711570516
"2018-07-24T14:00:43Z",0.262565711570516,0.262565711570516
"003B309ifDDnBo77khE3ohEhA",0.245773718388681,0.245773718388681
"2018-07-26T12:28:50Z",0.245773718388681,0.245773718388681
"003BF9BEC977DA9o0C7EEoF7o",0.241194083884544,0.241194083884544
"2018-07-18T09:35:06Z",0.241194083884544,0.241194083884544
"003CCF0Fo3Ffhfn7nfhDoDhBA",0.184711925000189,0.184711925000189
"2018-07-21T17:04:44Z",0.184711925000189,0.184711925000189
"003CnEfCB9E39BFFn37okiho0",0.393848567355774,0.393848567355774
"2018-07-19T15:43:21Z",0.19234464917375,0.19234464917375
"2018-07-23T09:29:52Z",0.201503918182024,0.201503918182024
"003D9ofD9ioEkEk977DfiAki7",0.131282855785258,0.131282855785258
"2018-07-04T00:27:41Z",0.131282855785258,0.131282855785258
"003DAi9n0FAno77k339ih3E99",0.354158401653254,0.354158401653254
"2018-07-17T14:46:46Z",0.184711925000189,0.184711925000189
"2018-07-17T14:46:59Z",0.169446476653066,0.169446476653066
"003DDEfE3fnCo970C0oC7n30A",0.174026111157202,0.174026111157202
"2018-07-19T18:34:44Z",0.174026111157202,0.174026111157202
"5",0.519025243802183,0.519025243802183
"003DEAoDo39D7kEk97Ahnh709",0.244247173553968,0.244247173553968
"2018-07-28T08:51:35Z",0.244247173553968,0.244247173553968
"003DnB3FCFF7h7kF93EB0Bnnf",0.454910360744266,0.454910360744266
"2018-07-04T06:38:11Z",0.244247173553968,0.244247173553968
"2018-07-16T13:27:59Z",0.210663187190298,0.210663187190298
"003EE0D0iDBD9hFCfAnEEoAhf",0.671679727273413,0.671679727273413
"2018-07-08T05:39:41Z",0.209136642355585,0.209136642355585
"2018-07-08T05:40:04Z",0.233561359710982,0.233561359710982
"2018-07-23T01:00:29Z",0.228981725206845,0.228981725206845
"003EFBAEn7BEoii00A7fi9797",0.209136642355585,0.209136642355585
"2018-07-16T08:46:35Z",0.209136642355585,0.209136642355585
"003Ei33fBA0iD79E7hnkEoAC0",0.190818104339038,0.190818104339038
"2018-07-03T11:05:24Z",0.190818104339038,0.190818104339038
"003EifBEffnChkhDf9BiEEfoh",0.219822456198572,0.219822456198572
"2018-07-22T14:51:33Z",0.219822456198572,0.219822456198572
"003FBikADDh07DFhnffAFhFiC",2.50353352892818,2.50353352892818
"2018-07-06T20:07:16Z",0.178605745661339,0.178605745661339
"2018-07-07T09:34:06Z",0.198450828512599,0.198450828512599
"2018-07-07T11:06:46Z",0.215242821694435,0.215242821694435
"2018-07-07T15:34:38Z",0.207610097520873,0.207610097520873
"2018-07-07T20:22:25Z",0.198450828512599,0.198450828512599
"2018-07-07T20:22:28Z",0.161813752479504,0.161813752479504
"2018-07-15T20:15:47Z",0.164866842148929,0.164866842148929
"2018-07-15T20:15:58Z",0.180132290496052,0.180132290496052
"2018-07-19T15:17:30Z",0.261039166735804,0.261039166735804
"2018-07-21T13:39:52Z",0.174026111157202,0.174026111157202
"2018-07-24T12:49:21Z",0.186238469834901,0.186238469834901
"2018-07-26T12:36:32Z",0.178605745661339,0.178605745661339
"2018-07-29T13:21:06Z",0.198450828512599,0.198450828512599
"003FDfkFo9hiADD0iCohDEDoB",0.193871194008462,0.193871194008462
"2018-07-25T22:23:51Z",0.193871194008462,0.193871194008462
"003FfkFABioiFE930fi93hkCD",0.189291559504325,0.189291559504325
"2018-07-23T15:51:49Z",0.189291559504325,0.189291559504325
"003FiBChh7AiiiB7EiEBkEihF",0.71594952748007,0.71594952748007
"2018-07-20T01:10:27Z",0.201503918182024,0.201503918182024
"2018-07-20T01:11:05Z",0.169446476653066,0.169446476653066
"2018-07-28T11:25:36Z",0.178605745661339,0.178605745661339
"2018-07-28T11:26:06Z",0.166393386983641,0.166393386983641
"003FnD7i3fAnFFAho37o0knno",0.19234464917375,0.19234464917375
"2018-07-15T13:48:42Z",0.19234464917375,0.19234464917375
"003f0F9k3737BiFoBn33DnEi0",0.154181028305943,0.154181028305943
"2018-07-29T12:22:44Z",0.154181028305943,0.154181028305943
"003f0nhfn7kFB0AEoBh3CoCkk",0.209136642355585,0.209136642355585
